SKU SITO,NOTE,STATO,SKU AMAZON,COD ARTICOLO,NOME GESTIONALE,QTY GIACENZA,QTY VENDUTA,TIPO MATCH,SCORE,TITOLO AMAZON,PREZZO AMAZON,ASIN,URL AMAZON,DESCR. AMAZON
FAN96629,,✅ SU WOOCOMMERCE,FAN1096629,FAN86063,CREMA COLORE 11.1 BIONDO PLATINO CENERE FANOLA,27,27,🟡 INCERTO (57.1%),571,CREMA COLORE PER CAPELLI AZIONE ANTIGIALLO 100ML-NO YELLOW COLOR TONER FANOLA (- S.1322 SUPERSC.ANTIGIALLO INT),126,0514HJLQQLZ,https://www.amazon.it/dp/B07BT8X4NV,
FAN96824,,🟡 FUZZY INCERTO - VERIFICA (codice NON unico),FAN1096824,FAN1076103,POLVERE DECOLORANTE VIOLET LIGHTENER 450 GR.,2,6,🟡 INCERTO (51.7%),517,Polvo Decolorante No Yellow Violeta (9Tonos) 500Grs Cura della persona e salute,23,0704F5IAAPI,https://www.amazon.it/dp/B07JQ49HJ8,
ICOM1301,SU AMAZON RIFERITO A CF 6 PZ,✅ SU WOOCOMMERCE,YE-77J2-AG1L,FAN1009357,RIVIT MANI EMULSIONE IGIENIZZANTE MANI 100 ML,19,19,🟠 DEBOLE (45.5%),455,SAPOLE LATTE MANI NATURERB IGIENIZZANTE 500 ML CON DOSATORE - CARTONE DA 6 PEZZI,20,0513FK56DNZ,https://www.amazon.it/dp/B0F8J5DNWZ,SAPOLE LATTE MANI NATURERB IGIENIZZANTE 500 ML CON DOSATORE - CARTONE DA 6 PEZZI
ICOM1307,,✅ SU WOOCOMMERCE,FL-UJU7-MF3J,ICOM1307,BAGNO DOCCIA LATTE 1000 ML NATURERB T/12,157,67,🟡 INCERTO (61.1%),611,BAGNO DOCCIA LATTE NATUREB FLACONE 1.000 ML - CONFEZIONE DA 12 FLACONI,299,0513FK37R86,https://www.amazon.it/dp/B0FHBC2PX5,BAGNO DOCCIA LATTE NATUREB FLACONE 1.000 ML - CONFEZIONE DA 12 FLACONI
ID1100.001,,✅ SU WOOCOMMERCE (codice NON unico),1100001,ID1100.001,TANGA DONNA CONF. 100 PEZZI,75,28,🟡 INCERTO (61.8%),618,Xanitalia TANGA DONNA BIANCO MONOUSO 100PZ,149,0218FO8VPFY,https://www.amazon.it/dp/B0783NW5XX,Xanitalia TANGA DONNA BIANCO MONOUSO 100PZ
ID1100.001,SU AMAZON COSSIPONDE AD UN PACCO DA 2 CONF,✅ SU WOOCOMMERCE (codice NON unico),5L-AFRJ-2XEF,ID1100.001,TANGA DONNA CONF. 100 PEZZI,75,28,🟡 INCERTO (55.9%),559,Xanitalia Tanga Donna Bianco MONOUSO - 2 CONF. 100 PZ (Totale 200 Pezzi),22,0716F7HA2ZE,https://www.amazon.it/dp/B0FHQ4K6G5,Xanitalia TANGA DONNA BIANCO MONOUSO - 2 CONF. 100 PZ (TOTALE 200 PEZZI)
ID1100.001,SU AMAZON COSSIPONDE AD UN PACCO DA 3 CONF,✅ SU WOOCOMMERCE (codice NON unico),WC-YDY3-41AT,ID1100.001,TANGA DONNA CONF. 100 PEZZI,75,28,🟡 INCERTO (54.2%),542,Xanitalia Tanga Donna Bianco MONOUSO - 4 CONF. da 100 PZ (Totale 400 Pezzi),364,0716F7M6KT3,https://www.amazon.it/dp/B0FHPS2FHZ,Xanitalia TANGA DONNA BIANCO MONOUSO - 4 CONF. DA 100 PZ (TOTALE 400 PEZZI)
ID1100.001,SU AMAZON COSSIPONDE AD UN PACCO DA 3 CONF,✅ SU WOOCOMMERCE (codice NON unico),ME-ALIN-6WFF,ID1100.001,TANGA DONNA CONF. 100 PEZZI,75,28,🟡 INCERTO (54.2%),542,Xanitalia Tanga Donna Bianco MONOUSO - 3 CONF. da 100 PZ (Totale 300 Pezzi),294,0716F7DUQ9H,https://www.amazon.it/dp/B0FHQ5HB62,Xanitalia TANGA DONNA BIANCO MONOUSO - 3 CONF. DA 100 PZ (TOTALE 300 PEZZI)
"ID120,021",Corretto Nome,✅ SU WOOCOMMERCE (codice NON unico),T8-XVN6-QXFZ3,"ID120,021",Idema Barattolo Cera Zinco 400 ml. - Confezione da 3 barattoli,12,12,🟡 INCERTO (50.0%),50,Idema Barattolo Cera Zinco 400 ml. - Confezione da 3 barattoli,18,0326FODUBQ8,https://www.amazon.it/dp/B0F2HVR1CQ,Idema Barattolo Cera Zinco 400 ml. - Confezione da 3 barattoli
"ID120,021",SU AMAZON CONFEZIONE DA 2 BARATTOLI,✅ SU WOOCOMMERCE (codice NON unico),T8-XVN6-QXFZ2,ROCER714,CERA BARATTOLO TITANIO ROSA 400 ML - RO,12,12,🟡 INCERTO (50.0%),50,Idema Barattolo Cera Zinco 400 ml. - Confezione da 2 barattoli,146,0325FLR9N42,https://www.amazon.it/dp/B0F2FSZVJK,Idema Barattolo Cera Zinco 400 ml. - Confezione da 2 barattoli
"ID120,021",,✅ SU WOOCOMMERCE (codice NON unico),T8-XVN6-QXFZ,,,,,🟠 DEBOLE (36.6%),366,Idema Latta Cera Zinco 400 ml.,111,0324FIFDM90,https://www.amazon.it/dp/B086R5C9RH,Idema Latta Cera Zinco 400 ml. - Confezione da 2 latte
"ID120,021",VARIANTE DA 2 PEZZI,✅ SU WOOCOMMERCE (codice NON unico),7Z-IDGG-VCDR,,,,,🟠 DEBOLE (28.8%),288,Idema Latta Cera Zinco 400 ml. - Confezione da 2 latte,,0325FLTSHL3,https://www.amazon.it/dp/B0F2FSQVZK,Idema Latta Cera Zinco 400 ml. - Confezione da 2 latte
ID120017,,✅ SU WOOCOMMERCE (codice NON unico),1C-2QYZ-8XJA,ID120017,RICARICA TITANIO RULLO MINI viso 100 ML CRT/24,144,144,🟡 INCERTO (65.9%),659,RICARICA RULLO MICROMICA 100ML - CF 12 PZ,1625,0221FXP59KZ,https://www.amazon.it/dp/B0DY1MVJVQ,RICARICA RULLO MICROMICA 100ML - CF 12 PZ
ID120017,SU AMAZON CONFEZIONE DA 12 CARTUCCE,✅ SU WOOCOMMERCE (codice NON unico),M1-4PX6-90YA,ID120017,RICARICA TITANIO RULLO MINI viso 100 ML CRT/24,144,144,🟠 DEBOLE (49.2%),492,Kit 12 Ricariche Cera Depilatoria Viso Rosa Rullo Grande 12x100ML Cartuccia Roll-On,2284,0221FY2W4A5,https://www.amazon.it/dp/B0DY1SVG7M,Kit 12 Ricariche Cera Depilatoria Viso Rosa Rullo Grande 12x100ML Cartuccia Roll-On
"ID1300,021",,✅ SU WOOCOMMERCE,N9-X5LQ-2G8V,ID1300.021,SPATOLA LEGNO DEPILAZIONE CNF.100 PZ,26,21,🟡 INCERTO (61.2%),612,Xanitalia Spatola In Legno Stendi Cera conf.100pz,97,0410FX1DDKZ,https://www.amazon.it/dp/B095CSMJF3,
"ID1500,001",,✅ SU WOOCOMMERCE,PY-5FLB-9784,ID1500.001,RICARICA TITANIO ROSA PREMIUM HD ALTA RESA 80 ML,427,427,🟡 INCERTO (54.3%),543,RULLO RICARICA PREMIUM TITANIO 80 ML - CF 6 PZ,147,0221FXRH18V,https://www.amazon.it/dp/B0DY1MHYKY,RULLO RICARICA PREMIUM TITANIO 80 ML - CF 6 PZ
"ID1500,100",,✅ SU WOOCOMMERCE,ID-1500.100,ROCER421,CERA CARTUCCIA TITANIO ROSA 100 ML - RO,384,312,🟡 INCERTO (51.3%),513,"CERA DEPILATORIA AL TITANIO ROSA 350 ml IN MICROONDE IN 3"" MINUTI SCALDACERA IN 20"" MINUTI PROFESSIONALE",999,0131FDM40YV,https://www.amazon.it/dp/B01C0QG0NC,"CERA DEPILATORIA AL TITANIO ROSA 350 ml IN MICROONDE IN 3"" MINUTI SCALDACERA IN 20"" MINUTI PROFESSIONALE - CONFEZIONE 2 BARATTOLI"
"ID1500,104",,✅ SU WOOCOMMERCE,ID-1500.204,ID1500.104,CERA LIPO OSSIDO DI ZINCO PREMIUM HD ALTA RESA 350 ML,21,20,🟡 INCERTO (60.5%),605,Cera Liposolubile Premium HD Alta Resa 350ml Xanitalia * Nuovo Barattolo* (Zinco),999,0207FSHRC0T,https://www.amazon.it/dp/B01C0QGNOS,
"ID180,001",SU AMAZON PACCHETTO DA 6 BARATTOLI,✅ SU WOOCOMMERCE (codice NON unico),ID-180.033-6,ID180.033,CERA LIPOSOLUBILE MICROMICA 400 ML BASIC LINE T/24,237,237,🟡 INCERTO (53.5%),535,Basic Line Idema Cera depilatoria liposolubile professionale 400 ml. - CF 6 PZ (6),283,0227FG1PWSV,https://www.amazon.it/dp/B0DYP38963,Basic Line Idema Cera depilatoria liposolubile professionale 400 ml.
"ID180,001",SU AMAZON PACCHETTO DA 6 BARATTOLI,✅ SU WOOCOMMERCE (codice NON unico),3G-KAPE-3OJZ,ID180.033,CERA LIPOSOLUBILE MICROMICA 400 ML BASIC LINE T/24,237,237,🟡 INCERTO (52.8%),528,Basic Line Idema Cera depilatoria liposolubile professionale 400 ml. - CF 6 PZ,,0227FG19F63,https://www.amazon.it/dp/B0DYP2GBH9,Basic Line Idema Cera depilatoria liposolubile professionale 400 ml.
"ID180,001",,✅ SU WOOCOMMERCE (codice NON unico),ID-180.033,,,,,🟠 DEBOLE (40.0%),40,"Idema - Basic Line Cera Depilatoria liposolubile professionale ideale per ogni parte del corpo, Giallo Miele, formato da 400 ML",995,0217FKYP69Y,https://www.amazon.it/dp/B086HPB16D,Basic Line Idema Cera depilatoria liposolubile professionale 400 ml.
"ID180,025",SU AMAZON CONFEZIONE 3 BARATTOLI,✅ SU WOOCOMMERCE,CZ-IRWH-EUB5,ID180.025,CERA LIPOSOLUBILE ROSA AL TITANIO 400 ML BASIC LINE T/24,305,394,🟡 INCERTO (57.4%),574,CERA DEPILATORIA LIPOSOLUBILE TITANIUM - BARATTOLO DA 400 ML - CONFEZIONE DA 3 BARATTOLI,199,0515FRXJUSG,https://www.amazon.it/dp/B0F8R6M9CD,CERA DEPILATORIA LIPOSOLUBILE TITANIUM - BARATTOLO DA 400 ML - CONFEZIONE DA 3 BARATTOLI
"ID180,033",SU AMAZON CONFEZIONE DA 24 BARATTOLI,✅ SU WOOCOMMERCE (codice NON unico),180.033B,ID180.033,CERA LIPOSOLUBILE MICROMICA 400 ML BASIC LINE T/24,237,237,🟢 AFFIDABILE (72.5%),725,CERETTA DEPILATORIA LIPOSOLUBILE MICROMICA 400 ML (24),999,0320F5WTT31,https://www.amazon.it/dp/B0F224JMD9,CERETTA DEPILATORIA BASIC LINE LIPOSOLUBILE 400 ML
"ID180,033",SU AMAZON CONFEZIONE DA 3 BARATTOLI,✅ SU WOOCOMMERCE (codice NON unico),E7-B5K0-C9UF1,ID180.033,CERA LIPOSOLUBILE MICROMICA 400 ML BASIC LINE T/24,237,237,🟡 INCERTO (69.3%),693,CERETTA DEPILATORIA LIPOSOLUBILE MICROMICA 400 ML (3),165,0224F55M7CN,https://www.amazon.it/dp/B0DY7XXB2Q,CERETTA DEPILATORIA BASIC LINE LIPOSOLUBILE 400 ML
"ID180,033",SU AMAZON CONFEZIONE DA 3 BARATTOLI,✅ SU WOOCOMMERCE (codice NON unico),180.033A,ID180.033,CERA LIPOSOLUBILE MICROMICA 400 ML BASIC LINE T/24,237,237,🟡 INCERTO (69.3%),693,CERETTA DEPILATORIA LIPOSOLUBILE MICROMICA 400 ML (3),165,0224F5A7ZST,https://www.amazon.it/dp/B0DY7XXB2Q,CERETTA DEPILATORIA BASIC LINE LIPOSOLUBILE 400 ML
"ID180,033",,✅ SU WOOCOMMERCE (codice NON unico),E7-B5K0-C9UF,ID180.033,CERA LIPOSOLUBILE MICROMICA 400 ML BASIC LINE T/24,237,237,🟡 INCERTO (68.7%),687,CERETTA DEPILATORIA LIPOSOLUBILE MICROMICA 400 ML,805,0217FKRBAZD,https://www.amazon.it/dp/B0DXFHVGYN,CERETTA DEPILATORIA BASIC LINE LIPOSOLUBILE 400 ML
"ID180,033",,✅ SU WOOCOMMERCE (codice NON unico),UM-BVY3-8EJM,ID180.033,CERA LIPOSOLUBILE MICROMICA 400 ML BASIC LINE T/24,237,237,🟡 INCERTO (68.7%),687,CERETTA DEPILATORIA LIPOSOLUBILE MICROMICA 400 ML,,0224F55VGW9,https://www.amazon.it/dp/B0DY7WWZ29,CERETTA DEPILATORIA BASIC LINE LIPOSOLUBILE 400 ML
"ID180,033",SU AMAZON CONFEZIONE DA 24 BARATTOLI,✅ SU WOOCOMMERCE (codice NON unico),RW-3V32-QUX9,ID180.033,CERA LIPOSOLUBILE MICROMICA 400 ML BASIC LINE T/24,237,237,🟡 INCERTO (68.7%),687,CERETTA DEPILATORIA LIPOSOLUBILE MICROMICA 400 ML,,0224F560IQZ,https://www.amazon.it/dp/B0DY7WWZ29,CERETTA DEPILATORIA BASIC LINE LIPOSOLUBILE 400 ML
ID180.033,SLU NON SU AMAZON,🟠 FUZZY DEBOLE - VERIFICA (codice NON unico),180033,ID180.033,CERA LIPOSOLUBILE MICROMICA 400 ML BASIC LINE T/24,237,237,🟡 INCERTO (68.7%),687,CERETTA DEPILATORIA LIPOSOLUBILE MICROMICA 400 ML,805,0224F55UBDU,https://www.amazon.it/dp/B0DXFHVGYN,CERETTA DEPILATORIA BASIC LINE LIPOSOLUBILE 400 ML
ID373.615,,✅ SU WOOCOMMERCE,Z2-X5Z0-HPDP,ID373.615,LIMA 2 FACCE MOON ZEBRA 100/180 CNF 10 PZ,0,28,🟡 INCERTO (57.4%),574,Xanitalia Pro Lima Due Facce Lavabile Zebra Dura 100/180 Pack 10 Pcs - 110 g,158,0221FXX7SSG,https://www.amazon.it/dp/B07YHT8D28,
"ID4441,15",,✅ SU WOOCOMMERCE,ID-4441-15,,,,,🟠 DEBOLE (42.0%),42,Lama Sgorbia Sterile N° 15 Acciaio Kiepe Professional Manicure Pedicure - Confezione 20 lame (15 mm),17,0119HOWNLFP,https://www.amazon.it/dp/B0GHNZBC8M,Lama Sgorbia Sterile N° 15 Acciaio Kiepe Professional Manicure Pedicure - Confezione 20 lame (15 mm)
"ID920,209",SU AMAZON CONF 2 PACCHI,✅ SU WOOCOMMERCE (codice NON unico),50-H9R4-DTCJ,ID180.001,CERA LIPOSOLUBILE GIALLA 400 ML BASIC LINE T/24,134,223,🟠 DEBOLE (48.8%),488,"Cera Brasiliana Liposolubile Gocce Xanitalia, Depilazione senza Strisce, sacchetto1 Kg (Black) - Confezione da 2 sacchetti da 1 Kg",,0403FDLDB7X,https://www.amazon.it/dp/B0F3JHD3F6,"Cera Brasiliana Liposolubile Gocce Xanitalia, Depilazione senza Strisce, Pacco da 1 Kg (Black) - Confezione da 3 pacchi"
"ID920,209",,✅ SU WOOCOMMERCE (codice NON unico),5I-RT0P-GT2Q,ID180.001,CERA LIPOSOLUBILE GIALLA 400 ML BASIC LINE T/24,134,223,🟠 DEBOLE (47.2%),472,"Ceretta Brasiliana, Cera Brasiliana Liposolubile Gocce Xanitalia, Depilazione senza Strisce, 1 Kg (Black)",14,0207FSLRJZN,https://www.amazon.it/dp/B0866796LQ,
"ID920,209",,✅ SU WOOCOMMERCE (codice NON unico),FM-JC29-243H,ID930.655,CERA MULTIDIREZIONALE PASSION FRUIT BUSTA 1000 GR,20,4,🟠 DEBOLE (46.0%),46,Pellet di miele di cera pelabile Xanitalia 1000 Grs,154,0311FENSVB1,https://www.amazon.it/dp/B076DDR2ZS,"Ceretta Brasiliana, Cera Brasiliana Liposolubile Gocce Xanitalia, Depilazione senza Strisce, sacchetto1 Kg (Black) - Confezione da 3 sacchetti"
"ID920,209",,✅ SU WOOCOMMERCE (codice NON unico),FA-3EA8-RYKT,ID930.655,CERA MULTIDIREZIONALE PASSION FRUIT BUSTA 1000 GR,20,4,🟠 DEBOLE (46.0%),46,Pellet di miele di cera pelabile Xanitalia 1000 Grs,154,0328FVWGDRK,https://www.amazon.it/dp/B076DDR2ZS,"Cera Brasiliana Liposolubile Gocce Xanitalia, Depilazione senza Strisce, Pacco da 1 Kg (Black) - Confezione da 3 pacchi"
ID920.300,,✅ SU WOOCOMMERCE (codice NON unico),F1-0RO3-GXM1,ID920.300,OLIO DOPOCERA ARGAN ML.500,23,23,🟢 AFFIDABILE (88.5%),885,"Olio dopocera, Argan, 500 ml",143,0320F5CYXHP,https://www.amazon.it/dp/B07M8TYVTB,OLIO DOPOCERA ARGAN XANITALIA - FLACONE 500 ML.
ID920.300,VARIANTE SU AMAZON DA 3 FLACONI,✅ SU WOOCOMMERCE (codice NON unico),VK-F79A-AB0V,ID920.300,OLIO DOPOCERA ARGAN ML.500,23,23,🟡 INCERTO (53.2%),532,OLIO DOPOCERA ARGAN XANITALIA FLACONE 500 ML - CONFEZIONE DA 3 FLACONI,,0320F5LEMPN,https://www.amazon.it/dp/B0F21XZW6S,OLIO DOPOCERA ARGAN XANITALIA - FLACONE 500 ML.
ID920.300,VARIANTE SU AMAZON DA 3 FLACONI,✅ SU WOOCOMMERCE (codice NON unico),ID-920.300,ID920.300,OLIO DOPOCERA ARGAN ML.500,23,23,🟡 INCERTO (52.1%),521,OLIO DOPOCERA ARGAN XANITALIA FLACONE 500 ML - CONFEZIONE DA 3 FLACONI (3),329,0320F5S81BR,https://www.amazon.it/dp/B0F21XRVGJ,OLIO DOPOCERA ARGAN XANITALIA - FLACONE 500 ML.
"ID930,653",,Verificato - Non caricato (codice NON unico),6O-DF0I-L58Z,ID930.111,CERA LIPOSOLUBILE VERDE CLOROFILLA 400 ML,144,144,🟠 DEBOLE (46.3%),463,Cera Depilatoria Liposolubile Monouso SenzaStrisce - Cocco - Multidirezionale - Senza Colofonia - 1000 gr,213,0226FC7WQTB,https://www.amazon.it/dp/B08MT8HN1Y,Xanitalia Pro Il Multidirezionale Cocco Perfect Touch Film Cera - 1000 Gr - CF 6 PZ
"ID930,654",,✅ SU WOOCOMMERCE,ID-930.654,,,,,🟠 DEBOLE (43.1%),431,Cera Depilatoria Liposolubile Monouso Senza Strisce - Mango - Multidirezionale - Senza Colofonia - 1000 gr,213,0704F53Q9N6,https://www.amazon.it/dp/B08MTN41B2,Xanitalia Pro Il Multidirezionale Mango Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 3 sacchetti
ID930.111,,✅ SU WOOCOMMERCE (codice NON unico),RO-Q7XJ-456P,ID930.111,CERA LIPOSOLUBILE VERDE CLOROFILLA 400 ML,144,144,🟡 INCERTO (63.2%),632,CERETTA DEPILATORIO LIPOSOLUBILE XANITALIA CLOROFILLA - BARATTOLO DA 400 ML,119,0210HS3J11O,https://www.amazon.it/dp/B0GMRVKW3S,CERETTA DEPILATORIO LIPOSOLUBILE XANITALIA CLOROFILLA - BARATTOLO DA 400 ML
ID930.111,,✅ SU WOOCOMMERCE (codice NON unico),JL-LCJR-F739,ID930.111,CERA LIPOSOLUBILE VERDE CLOROFILLA 400 ML,144,144,🟡 INCERTO (63.2%),632,CERETTA DEPILATORIO LIPOSOLUBILE XANITALIA CLOROFILLA - BARATTOLO DA 400 ML,,0227H484XJD,https://www.amazon.it/dp/B0GQHCS973,CERETTA DEPILATORIO LIPOSOLUBILE XANITALIA CLOROFILLA - BARATTOLO DA 400 ML
ID930.652,,✅ SU WOOCOMMERCE (codice NON unico),ID-930.652,ID930.652,CERA MULTIDIREZIONALE LIME BUSTA 1000GR,44,30,🟡 INCERTO (60.6%),606,Xanitalia Pro Il Multidirezionale Lime Perfect Touch Film Cera - 1000 Gr,213,0128F7BYSZ0,https://www.amazon.it/dp/B08C17Y6ZW,Xanitalia Pro Il Multidirezionale Lime Perfect Touch Film Cera sacchetto 1000 Gr - Confezione da 3 sacchetti
ID930.652,VARIANTE AMAZON 3 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),TJ-PPDN-UXS3,ID930.652,CERA MULTIDIREZIONALE LIME BUSTA 1000GR,44,30,🟡 INCERTO (55.5%),555,Xanitalia Pro Il Multidirezionale Lime Perfect Touch Film Cera sacchetto 1000 Gr - Confezione da 3 sacchetti,,0320F5MQ8S6,https://www.amazon.it/dp/B0F221TFQ6,Xanitalia Pro Il Multidirezionale Lime Perfect Touch Film Cera sacchetto 1000 Gr - Confezione da 3 sacchetti
ID930.652,VARIANTE AMAZON 2 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930.652.2,ID930.652,CERA MULTIDIREZIONALE LIME BUSTA 1000GR,44,30,🟡 INCERTO (55.5%),555,Xanitalia Pro Il Multidirezionale Lime Perfect Touch Film Cera sacchetto 1000 Gr - Confezione da 2 sacchetti,348,0403FDKWZIF,https://www.amazon.it/dp/B0F3JJB6YQ,Xanitalia Pro Il Multidirezionale Lime Perfect Touch Film Cera sacchetto 1000 Gr - Confezione da 2 sacchetti
ID930.652,VARIANTE AMAZON 3 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930..652.3,ID930.652,CERA MULTIDIREZIONALE LIME BUSTA 1000GR,44,30,🟡 INCERTO (55.5%),555,Xanitalia Pro Il Multidirezionale Lime Perfect Touch Film Cera sacchetto 1000 Gr - Confezione da 3 sacchetti (3),48,0320F5TJ1OD,https://www.amazon.it/dp/B0F221PS4M,Xanitalia Pro Il Multidirezionale Lime Perfect Touch Film Cera sacchetto 1000 Gr - Confezione da 3 sacchetti
ID930.652,VARIANTE AMAZON 6 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930.652.6,ID930.652,CERA MULTIDIREZIONALE LIME BUSTA 1000GR,44,30,🟡 INCERTO (55.5%),555,Xanitalia Pro Il Multidirezionale Lime Perfect Touch Film Cera sacchetto 1000 Gr - Confezione da 6 sacchetti,90,0408FPUZRYX,https://www.amazon.it/dp/B0F43RNXX5,Xanitalia Pro Il Multidirezionale Lime Perfect Touch Film Cera sacchetto 1000 Gr - Confezione da 6 sacchetti
ID930.653,VARIANTE AMAZON 6 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930.653-6,ID930.653,CERA MULTIDIREZIONALE COCCO BUSTA 1000GR,3,1,🟡 INCERTO (57.1%),571,Xanitalia Pro Il Multidirezionale Cocco Perfect Touch Film Cera - 1000 Gr - CF 6 PZ,90,0410FWE70UC,https://www.amazon.it/dp/B0F4D4HPJL,Xanitalia Pro Il Multidirezionale Cocco Perfect Touch Film Cera - 1000 Gr - CF 6 PZ
ID930.653,VARIANTE AMAZON 3 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930.653-3,ID930.653,CERA MULTIDIREZIONALE COCCO BUSTA 1000GR,3,1,🟡 INCERTO (57.1%),571,Xanitalia Pro Il Multidirezionale Cocco Perfect Touch Film Cera - 1000 Gr - CF 3 PZ,48,0725F2716W5,https://www.amazon.it/dp/B0DYP6M3SL,Xanitalia Pro Il Multidirezionale Cocco Perfect Touch Film Cera - 1000 Gr - CF 3 PZ
ID930.653,VARIANTE AMAZON 6 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),QN-037V-M35T,ID930.653,CERA MULTIDIREZIONALE COCCO BUSTA 1000GR,3,1,🟡 INCERTO (57.1%),571,Xanitalia Pro Il Multidirezionale Cocco Perfect Touch Film Cera - 1000 Gr - CF 6 PZ,,0227FGDLIJ5,https://www.amazon.it/dp/B0DYP6LQYC,Xanitalia Pro Il Multidirezionale Cocco Perfect Touch Film Cera - 1000 Gr - CF 6 PZ
ID930.653,VARIANTE AMAZON 2 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930.653-2,ID930.653,CERA MULTIDIREZIONALE COCCO BUSTA 1000GR,3,1,🟡 INCERTO (57.1%),571,Xanitalia Pro Il Multidirezionale Cocco Perfect Touch Film Cera - 1000 Gr - CF 2 PZ,348,0403FDA4OR8,https://www.amazon.it/dp/B0F3JGT55Z,Xanitalia Pro Il Multidirezionale Cocco Perfect Touch Film Cera - 1000 Gr - CF 2 PZ
ID930.654,SU AMAZON CONF. 6 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930.652-6,ID930.654,CERA MULTIDIREZIONALE MANGO BUSTA 1000GR,12,12,🟡 INCERTO (55.0%),55,Xanitalia Pro Il Multidirezionale Mango Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 6 sacchetti,90,0704F5FCN0L,https://www.amazon.it/dp/B0FGPSXS1J,Xanitalia Pro Il Multidirezionale Mango Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 6 sacchetti
ID930.654,SU AMAZON CONF. 3 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930.654-3,ID930.654,CERA MULTIDIREZIONALE MANGO BUSTA 1000GR,12,12,🟡 INCERTO (55.0%),55,Xanitalia Pro Il Multidirezionale Mango Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 3 sacchetti,,0704F58BM60,https://www.amazon.it/dp/B0FGQ23KVN,Xanitalia Pro Il Multidirezionale Mango Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 3 sacchetti
ID930.655,CONFEZIONE SINGOLA,✅ SU WOOCOMMERCE (codice NON unico),ID-930.655,ID930.655,CERA MULTIDIREZIONALE PASSION FRUIT BUSTA 1000 GR,20,4,🟡 INCERTO (51.2%),512,"Xanitalia Pro Il Multidirezionale Frutto Della Passione Perfect Touch Film Cera - 1000 Gr, Bianco",213,0128F7JWYGX,https://www.amazon.it/dp/B08C17YZ9C,Xanitalia Pro Il Multidirezionale Frutto Della Passione Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 6 sacchetti
ID930.655,VARIANTE AMAZON 2 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930.655.2,ID930.655,CERA MULTIDIREZIONALE PASSION FRUIT BUSTA 1000 GR,20,4,🟡 INCERTO (51.2%),512,Xanitalia Pro Il Multidirezionale Frutto Della Passione Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 2 sacchetti (2),348,0404FGBVZ2T,https://www.amazon.it/dp/B0F3P4V1XZ,Xanitalia Pro Il Multidirezionale Frutto Della Passione Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 6 sacchetti
ID930.655,CODICE VARIANTE AMAZON,✅ SU WOOCOMMERCE (codice NON unico),TA-NF4J-SVRP,ID930.655,CERA MULTIDIREZIONALE PASSION FRUIT BUSTA 1000 GR,20,4,🟡 INCERTO (51.2%),512,Xanitalia Pro Il Multidirezionale Frutto Della Passione Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 6 sacchetti,,0321F9EYH05,https://www.amazon.it/dp/B0F24L6Y4V,Xanitalia Pro Il Multidirezionale Frutto Della Passione Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 6 sacchetti
ID930.655,SU AMAZON CONF. 3 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930.655.3,ID930.655,CERA MULTIDIREZIONALE PASSION FRUIT BUSTA 1000 GR,20,4,🟡 INCERTO (51.2%),512,Xanitalia Pro Il Multidirezionale Frutto Della Passione Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 3 sacchetti (3),48,0321F995396,https://www.amazon.it/dp/B0F24NV8N1,Xanitalia Pro Il Multidirezionale Frutto Della Passione Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 6 sacchetti
ID930.655,SU AMAZON CONF. 6 BUSTE,✅ SU WOOCOMMERCE (codice NON unico),ID-930.655.6,ID930.655,CERA MULTIDIREZIONALE PASSION FRUIT BUSTA 1000 GR,20,4,🟡 INCERTO (51.2%),512,Xanitalia Pro Il Multidirezionale Frutto Della Passione Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 6 sacchetti,90,0410FWDO3AQ,https://www.amazon.it/dp/B0F4D5DQJB,Xanitalia Pro Il Multidirezionale Frutto Della Passione Perfect Touch Film Cera - Sacchetto 1000 Gr - Confezione da 6 sacchetti
